original_id,x_model,y_model,z_model,x_m,y_m,z_m,observation_count
222,-0.0814961935500032,-0.0800623719627121,0.0149179046106656,-0.1688543893317,-0.165883611704104,0.0309088506274463,102
223,-0.128261635788752,-0.0491484654317786,0.00623366862393539,-0.265749101183559,-0.101832168541482,0.012915723580942,141
224,-0.066828445458524,-0.00888177734845061,0.201921049519444,-0.138463845442821,-0.0184024188741107,0.418366233128449,378
225,-0.0606198017716928,-0.0148372965206829,0.182673586757926,-0.125599971773989,-0.0307418363263319,0.378486842089322,365
226,-0.0700913025263811,0.0212691503249923,0.196387967077384,-0.145224256127912,0.0440681856819135,0.40690207491224,354
227,-0.0545704353448109,-0.042347169703781,0.186094381691866,-0.113066109401287,-0.0877403614669502,0.385574488940523,398
228,-0.0933169037323041,-0.000695700918248623,0.00628884721679511,-0.193346070628138,-0.00144144344160439,0.0130300497500016,113
229,-0.0622950512063969,-0.0347068539285083,0.204911410799259,-0.129070970945277,-0.0719101637811716,0.424562051678851,387
230,-0.0800925576536335,0.0067206821886523,0.238961221185633,-0.165946154335668,0.0139247814827209,0.495110867386712,274
231,-0.0954121066155162,-0.086815708250463,0.0579712896044607,-0.197687183850238,-0.179876050186769,0.120112440575845,411
232,-0.0988367754794657,-0.0921868794440724,-0.0487185739198911,-0.20478285721234,-0.191004739667664,-0.100941463521325,160
233,-0.148451043535571,0.00235015083115767,0.163391811912575,-0.307580136076816,0.00486934746454181,0.338536358822331,203
234,-0.0836759280318027,0.0303172871886335,0.257989326748935,-0.173370646089185,0.0628152897876087,0.534535765717199,193
235,-0.0808825883789216,-0.00385107280023768,0.261490548501783,-0.167583042512414,-0.00797915237055914,0.541790051288576,605
236,-0.0499044841357764,-0.0294344634987453,0.166182729319681,-0.103398586198873,-0.0609861411053187,0.344318943675977,348
237,-0.0613487633425078,0.0243231927416564,0.180108433945203,-0.127110328951723,0.0503959470753647,0.373172025619164,502
238,-0.147438451381467,-0.0235599476982803,0.168007266581278,-0.30548211625067,-0.0488145569503075,0.348099256739689,79
239,-0.0679434554930871,-0.102826353477995,-0.0365893879522738,-0.140774067924186,-0.213048982626154,-0.0758106420628233,73
240,-0.0739762228318792,0.0387871466933054,0.0216541431841848,-0.153273538152166,0.0803642438195436,0.0448658638470433,139
241,-0.0764381058002863,-0.0379598862301869,0.264044162445572,-0.158374386757831,-0.0786502182407608,0.54708096003271,588
242,-0.0787302167973625,-0.0194902572457381,0.263914242273102,-0.163123479762455,-0.0403824441582981,0.546811774560008,468
243,-0.0703148160317957,-0.0234416462394141,0.223580819922874,-0.145687360413157,-0.0485694446361767,0.463243756178552,373
244,-0.0674853131826759,-0.043304573170947,0.224926398235583,-0.139824829233621,-0.0897240342098149,0.466031699938784,313
245,-0.0739808287092562,-0.0229499609557237,0.244695390775851,-0.153283081206608,-0.0475507072607925,0.506991664050995,533
246,-0.073840974911942,0.0132721944672186,0.217964111741687,-0.152993313960893,0.0274990547930159,0.451606331304139,279
247,0.0803047617660961,-0.0969972965582287,-0.0731729033527799,0.166385826353006,-0.200971586079248,-0.15160911661083,290
248,-0.0994706064398399,0.0333640431815102,0.0498964852668015,-0.206096110446528,0.0691279542227179,0.10338201310414,192
249,-0.154618143040499,-0.0805377499780608,-0.00701991570427318,-0.320357933118508,-0.166868561564788,-0.0145447723110868,271
