time_s,tx_model,ty_model,tz_model,tx_m,ty_m,tz_m,R11,R21,R31,R12,R22,R32,R13,R23,R33,angle_rad,rate_deg_s
61,0.0544146382656638,0.0536489811021917,1.00006937480876,0.112743308795355,0.111156920926869,2.07207350695536,0.994718707925941,-0.00217777533124555,0.10261554169205,0.00146733743759192,0.999974435215555,0.00699827379980087,-0.102628159015889,-0.00681074224584637,0.994696473687863,0.103052307842538,5.91165543983031
61.1,0.054400871532172,0.053652364510781,1.00007239800544,0.112714785090436,0.11116393111184,2.07207977080655,0.993609393247679,-0.00243412140438837,0.112847014594842,0.00157445881867597,0.999969065432889,0.00770644254525182,-0.112862282138047,-0.00747952072419565,0.993582488795132,0.11337024680678,5.91183976649074
61.2,0.0543871510439429,0.0536557724145559,1.00007541189656,0.112686357202453,0.111170992049115,2.07208601537728,0.99239473652405,-0.00269734555690809,0.12306669430154,0.00167428769743572,0.999963185728286,0.00841569657502955,-0.123084863732582,-0.00814564393300964,0.992362718367054,0.123688536310299,5.91205747014579
61.3,0.0543734847186216,0.0536592028339692,1.0000784150414,0.112658041536212,0.111178099637211,2.07209223768247,0.991074848521693,-0.00296742202280618,0.133273549642235,0.00176681320816912,0.999956796637927,0.00912596453542892,-0.133294872364957,-0.00880904445175707,0.991037273636596,0.134007235203656,5.91230889268944
61.4,0.0543598804738533,0.053662653789474,1.00008140599923,0.112629854496515,0.111185249774647,2.07209843473704,0.989649848838118,-0.00324432445699137,0.143466550294864,0.00185202509400739,0.99994989874074,0.00983717497229269,-0.143491277427383,-0.00946965507302681,0.989606274704771,0.144326402337415,5.91259403412167
61.5,0.0543463462272828,0.053666123301523,1.00008438332933,0.112601812488169,0.111192438359939,2.0721046035559,0.98811986589926,-0.00352802593640808,0.153644666839497,0.00192991370771519,0.999942492658386,0.0105492563347079,-0.153673049193112,-0.0101274088061376,0.988069850538192,0.154646096562137,5.91291289444249
61.6,0.0543328898965554,0.0536696093905692,1.00008734559098,0.112573931915977,0.111199661291605,2.07211074115398,0.986485036957091,-0.00381849896116321,0.163806870812704,0.00200047001249502,0.999934579055251,0.0112621369787064,-0.163839158870813,-0.0107822388807536,0.986428138966657,0.164966376728387,5.91326547365188
61.7,0.0543195193993161,0.0536731100770654,1.00009029134345,0.112546229184745,0.111206914468162,2.07211684454621,0.984745508087257,-0.00411571545565152,0.173952134762003,0.00206368558279568,0.999926158638434,0.0119757451709699,-0.173988578659018,-0.0114340787505054,0.984681286680793,0.175287301686725,5.91365177174986
61.8,0.0543062426532098,0.0536766233814646,1.00009321914601,0.112518720699275,0.111214193788128,2.0721229107475,0.982901434186766,-0.00441964676967978,0.184079432300378,0.00211955260512505,0.999917232157735,0.0126900090925398,-0.184120281800655,-0.0120828620966183,0.982829449229723,0.185608930287714,5.91407178873642
61.9,0.0542930675758818,0.0536801473242196,1.00009612755795,0.112491422864374,0.11122149515002,2.07212893677276,0.98095297897171,-0.00473026367959017,0.194187738160909,0.0021680638788669,0.999907800405642,0.0134048568425329,-0.194233242637674,-0.0127285228315464,0.980872791018785,0.195931321381918,5.91452552461157
62,0.054280002084977,0.0536836799257833,1.00009901513853,0.112464352084845,0.111228814452356,2.07213491963694,0.978900314975021,-0.0050475363893829,0.204276028251487,0.00220921281710208,0.999897864217323,0.0141202164418629,-0.204326436665775,-0.0133709951026152,0.978811485307274,0.2062545338199,5.91501290588769
62.1,0.054267054557811,0.0536872189127707,1.0001018803917,0.112437525717898,0.111236146984841,2.07214085624026,0.976743623763766,-0.00537143449932069,0.214343278710219,0.00224299344444287,0.999887424471678,0.0148360157658118,-0.214398839589292,-0.0140102132323079,0.976645714426654,0.21657862542614,5.91553224235018
62.2,0.0542542352103806,0.0536907608364451,1.00010472159997,0.11241096493036,0.111243485601935,2.07214674302426,0.974483096677772,-0.0057019269042915,0.224388462980784,0.00226940039475591,0.999876482094911,0.0155521823340832,-0.224449424394782,-0.0146461115345474,0.974375670522293,0.2269036499208,5.91608184378431
62.3,0.0542415547183533,0.053694301954232,1.00010753699056,0.112384691841466,0.111250822549287,2.07215257631581,0.972118934312379,-0.00603898188346926,0.234410554901387,0.00228842893124269,0.999865038058032,0.0162686435278557,-0.234477164441213,-0.015278624513382,0.972001555034038,0.237229659997959,5.9166616367025
62.4,0.0542290237573964,0.0536978385235568,1.00011032479063,0.112358728570447,0.111258150072545,2.07215835244178,0.969651346315982,-0.00638256713285633,0.244408529770132,0.00230007495174755,0.99985309337587,0.0169853266650729,-0.244481034525828,-0.015907686931087,0.969523578492903,0.2475567083517,5.91727162110477
