time_s,original_id,point_row,u_px,v_px,normal_u,normal_v,normal_residual_px
62.8,13,10,438.706856297848,263.339029192334,0.99982250336858,-0.0188404288110869,-2.5876406442756
60.3,14,11,405.237010846343,240.279414872112,0.999821545834144,-0.0188911748132011,0.834086316416573
60.4,14,11,406.506231628086,240.277367753717,0.999821545834144,-0.0188911748132011,0.396426565300199
60.5,14,11,408.281227180801,240.292724843538,0.996339496338503,-0.0854845485215795,1.33289412937613
60.6,14,11,409.472560059392,240.553080440599,0.996339496338503,-0.0854845485215795,0.832293719138677
60.7,14,11,410.37169153301,241.419497845713,0.997766125893347,-0.0668038772810458,-0.217985531287862
60.8,14,11,411.569148215965,242.199472967871,0.999999544425843,0.000954540782544682,-1.46886239682311
60.9,14,11,413.039504209353,242.858043296983,0.990890638559332,0.13466901059813,-3.01814468978619
61,14,11,414.621596390136,243.362605319791,0.999665985624483,0.0258440938210526,-1.90522707233734
61.1,14,11,416.070137460001,243.836971007789,0.996144957233034,-0.0877224268884341,-0.937080732324435
61.2,14,11,417.563517999734,244.293341059973,0.988703313961948,-0.149885813073357,-0.466166856841911
61.3,14,11,419.176991653146,244.782509186036,0.96687526339898,-0.255249338935781,0.490829583219316
61.4,14,11,420.850576792118,246.060258651222,0.999000402274703,-0.0447011885186788,-1.34645614502195
61.7,14,11,424.681167822973,247.94375407113,0.999504472649867,-0.0314771211026684,-2.18479365830233
61.8,14,11,426.02608987022,248.636456326562,0.999504472649867,-0.0314771211026684,-2.32724162574102
61.9,14,11,427.464301409231,249.717109896177,0.999629377549874,-0.0272232903825224,-2.38761324671113
62,14,11,428.845937356511,250.75825318348,0.999995893700129,-0.00286576043678325,-2.53931126980178
62.1,14,11,430.254670570674,252.021904069902,0.999658953873831,0.0261146690555066,-2.59771120419748
62.2,14,11,431.566659012821,253.252049780923,0.999395383909584,0.0347687592562023,-2.64931370816578
62.3,14,11,432.784356808671,254.197491066214,0.999276081467958,0.038043567209743,-2.76830048285784
62.4,14,11,434.020126782996,255.213692372315,0.998864115628692,0.0476495383955796,-2.83180821686454
62.5,14,11,435.225199718791,256.612529576517,0.998900105443678,0.046889010915241,-2.89268695521602
62.6,14,11,436.406110149946,258.513604253909,0.99965244816943,0.026362527740435,-3.02639287151682
62.7,14,11,437.559625545002,261.091246147492,0.99982250336858,-0.0188404288110869,-3.41132212599886
62.8,14,11,438.569065260936,264.37232394674,0.99982250336858,-0.0188404288110869,-3.73152862988611
60.1,16,12,398.213771485203,218.926931684952,0.999944086035866,-0.0105747246723711,2.5026511109876
60.2,16,12,398.953670919397,218.915516437885,0.999967350432688,-0.00808072203638015,1.53272691815656
60.3,16,12,399.814358147559,219.112286697429,0.999998162424832,0.00191706728073834,0.296308755803445
60.4,16,12,401.074220398677,219.496869761781,0.999945867739042,0.0104048830659064,-0.442243514656605
60.5,16,12,402.564128797719,219.815091727807,0.999977034716532,0.00677717046654352,-0.295520623874205
60.6,16,12,404.113292550465,220.566399222156,0.999977034716532,0.00677717046654352,-0.264149694076921
60.7,16,12,405.628192702666,222.004396249928,0.999987087829657,0.00508174910456832,-0.162493564759694
60.8,16,12,407.04923928831,223.856838953307,0.999615329107745,-0.0277343435619965,1.36904504677342
60.9,16,12,408.541522814218,226.910480719532,0.999950100493641,0.00998982095722465,-0.420528492420112
61,16,12,409.965995349167,229.296090943145,0.999950100493641,0.00998982095722465,-0.436025505670371
61.1,16,12,411.307934451338,231.929415676012,0.99995213126959,0.00978443505799609,-0.507824850164961
61.2,16,12,412.574028273358,234.243182433222,0.999997356340409,0.00229941561986735,-0.365193211255861
61.4,16,12,415.821359208229,239.317314799559,0.994714937308117,-0.102675184422086,3.56553530671947
61.5,16,12,417.265852679279,241.944780906268,0.997592525045825,-0.0693480639433781,2.33628786773604
61.6,16,12,418.451815525711,244.354487988537,0.999988354392717,0.00482608318879149,-0.105345978023493
61.7,16,12,419.987240635609,247.248068661196,0.999966849944354,-0.00814242054705026,0.421264574502261
61.8,16,12,421.061650825504,249.897128942142,0.999984478232531,-0.00557165092341099,0.0813574066565835
61.9,16,12,422.218888018978,252.414311018836,0.999991493327786,0.00412471478582203,-0.288389905997165
62,16,12,423.300361277632,255.328999571727,0.999855698865633,0.0169876851252981,-0.716871962361039
62.1,16,12,424.647859780194,258.15786678717,0.999823075143246,-0.0188100614327503,-0.088153261372982
62.2,16,12,425.847754148219,261.004329410988,0.999582823490511,-0.0288821568228381,-0.0907890904828358
62.3,16,12,427.071635080607,263.6637101271,0.982118578129935,-0.188263375333692,1.23202874201381
62.4,16,12,428.383670124185,266.269307046401,0.938921240253737,-0.34413210341435,1.81160700117125
62.5,16,12,429.651737976722,268.665592375151,0.997629939341354,0.0688077330666161,-0.574114375074932
62.6,16,12,430.876397760885,270.944957886584,0.0164144369577061,0.99986527405414,-1.55546109874025
62.7,16,12,432.120698718801,272.548795745316,0.330459939332863,0.943820019122354,0.00112852215783871
62.8,16,12,433.487374953602,273.340046780459,0.251048248734546,0.967974574463254,0.861844137229778
62.9,16,12,434.691645839734,273.432001068967,0.460151756179169,-0.887840279152296,-0.866268677161296
63,16,12,435.612857011395,272.884852347379,0.501110997091771,-0.865383018433856,-0.492492008796388
60.1,17,13,396.898060532048,224.573831304672,0.991214826557521,-0.132261739034927,2.16675046763679
60.2,17,13,398.39350753492,225.951642983772,0.991214826557521,-0.132261739034927,1.69186342941065
60.3,17,13,399.834915266328,227.345370248255,0.999854030574614,-0.0170855946252898,-0.825033336865032
60.4,17,13,401.341637232037,228.626290196064,0.999964382881006,0.00843996264261007,-1.52438370308863
60.5,17,13,402.779754483966,229.968237622418,0.99985983648196,-0.0167423830522519,-1.46208425600282
60.6,17,13,404.209373225551,231.120249123952,0.999958922654331,-0.00906382943292263,-1.90134153853074
